_id,url,broker_display_name,broker,category,category_url,title,description,longitude,latitude,price,currency,price_per,bedrooms,bathrooms,furnished,scraped_ts,details,number_of_photos,date,published_at,verified
6540b352265cf4357a1e01e4,https://sa.aqar.fm/%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9/%D8%A7%D9%84%D8%AE%D8%A8%D8%B1/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B9%D9%84%D9%8A%D8%A7/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%A8%D8%AF%D8%B1-%D8%A7%D9%84%D8%A8%D8%B4%D8%AA%D9%83%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B9%D9%84%D9%8A%D8%A7-%D8%A7%D9%84%D8%AE%D8%A8%D8%B1-%D8%A7%D9%84%D8%AE%D8%A8%D8%B1-5428932,فارسبنعبيد,فارسبنعبيد,شقةمفروشة,https://sa.aqar.fm/%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9/%D8%A7%D9%84%D8%AE%D8%A8%D8%B1/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B9%D9%84%D9%8A%D8%A7/,شقةمفروشةفيشارعالبدرالبشتكي،حيالعليا،الخبر،الخبر,['شققمفروشهشهرىوسنوىشاملكهربهوانترنتومياهموقفخاصلعملاءالفندقنظافهاسبوعيهمعتغيرشراشفقريبهمنالراشدونستووالدفاعالجوىتوصيلمغسلهوبقالهومطاعمللتواصل'],50.178003,26.294537,"2,600",ريال,/,,,,2023-10-31,3m²,11,2023-10-31,2023/06/10,true
6540b356265cf4357a1e01e6,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%AC%D8%AF%D8%A9/%D8%B4%D9%85%D8%A7%D9%84-%D8%AC%D8%AF%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D9%8A%D8%A7%D9%82%D9%88%D8%AA/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D9%88%D9%87%D8%A7%D8%A8-%D8%A8%D9%86-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D9%82%D8%A7%D8%AF%D8%B1-%D8%AD%D9%8A-%D8%A7%D9%84%D9%8A%D8%A7%D9%82%D9%88%D8%AA-%D8%AC%D8%AF%D8%A9-%D8%AC%D8%AF%D8%A9-5517799,مؤسسةأملاكأبحرالعقارية,مؤسسةأملاكأبحرالعقارية,فللللبيع,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%AC%D8%AF%D8%A9/%D8%B4%D9%85%D8%A7%D9%84-%D8%AC%D8%AF%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D9%8A%D8%A7%D9%82%D9%88%D8%AA/,فيلاللبيعفيشارععبدالوهاببنعبدالقادر،حيالياقوت،جدة،جدة,['منزلالعمريستحقمناالاهتماممنحيثالجودةوالتشطيبالفاخروالسعرالمناسبكلهذاالمنيزاتتتوفرفيعرضناهذا\nالفيلاتشطيبسوبرديلكسعلىالتصميمالكلاسيكي\nبمميزاتكاملهمصعدتكييفمركزي\nصوالينملكيهلاضافةلمسهفاخرهامامضيوفك\nاللوانمتناسقهفيكلاجزاءالفيلا\nللمزيدلاتترددفيالتواصلمعنا\n0592228844\n0599966653\n\n\nرقمرخصةفالللوساطةوالتسويق:1200003771'],39.083993,21.788453,"2,150,000",ريال,,6,5,0,2023-10-31,400m²,9,2023-10-31,2023/08/27,true
6540b359265cf4357a1e01e8,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%8A%D8%B1%D9%85%D9%88%D9%83/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D8%AA%D8%A8%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D9%8A%D8%B1%D9%85%D9%88%D9%83-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5551114,فرحانبننامي,فرحانبننامي,فللللبيع,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%8A%D8%B1%D9%85%D9%88%D9%83/,فيلاللبيعفيشارعالمراتبي،حياليرموك،الرياض،منطقةالرياض,['جميعالضماناتموجوده'],46.780634,24.802117,"2,250,000",ريال,,5,4,0,2023-10-31,312m²,6,2023-10-31,2023/09/21,true
6540b35d265cf4357a1e01ea,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%BA%D8%B1%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%B7%D9%88%D9%8A%D9%82/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%A7%D8%AE%D9%84%D8%A7%D8%B5-%D8%AD%D9%8A-%D8%B7%D9%88%D9%8A%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5555892,احمدابراهيم,احمدابراهيم,فللللبيع,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%BA%D8%B1%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%B7%D9%88%D9%8A%D9%82/,فيلاللبيعفيشارعالاخلاص،حيطويق،الرياض،منطقةالرياض,['عدد2فيلادوبلكس\n200مشارع15شرقي\nمكونهمن:\n-ملحقخارجي،مجلسرجال،غرفهطعام؛صاله\n-غرفهماستر،غرفتيننوم،صاله\n-غرفتيننوم،غرفهخادمه\n\nيوجدفيديومرفقتوضيحي\n\nابوعساف\n0556400040\n\n\nرقمرخصةفالللوساطةوالتسويق:1100018177'],46.544048,24.573071,"900,000",ريال,,6,1,0,2023-10-31,200m²,21,2023-10-31,2023/09/26,true
6540b362265cf4357a1e01ec,https://sa.aqar.fm/%D8%AF%D9%88%D8%B1-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%BA%D8%B1%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%B6%D8%A7%D8%AD%D9%8A%D8%A9-%D9%86%D9%85%D8%A7%D8%B1/%D8%B7%D8%B1%D9%8A%D9%82-%D8%AC%D8%A8%D9%84-%D8%A3%D8%AC%D9%8A%D8%A7%D8%AF-%D8%B6%D8%A7%D8%AD%D9%8A%D8%A9-%D9%86%D9%85%D8%A7%D8%B1-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5546652,سعودعبدالرحمن,سعودعبدالرحمن,دورللبيع,https://sa.aqar.fm/%D8%AF%D9%88%D8%B1-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%BA%D8%B1%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%B6%D8%A7%D8%AD%D9%8A%D8%A9-%D9%86%D9%85%D8%A7%D8%B1/,دورللبيعفيطريقجبلأجياد،ضاحيةنمار،الرياض،منطقةالرياض,['👈للبيعكاشاوبالتقسيطدورمؤسسلشققمساحه450مبحيضاحيةنمار3020بالرياضبسعر950الف\n👈يتكونمنحوشسياراتومشبومجلسرجالومقلطوصالهومطبخو3غرفنوم.\n👈عليهجميعالضماناتوشهاداتإتمامبناءوشهادةإطلاقتياركهربي.\n👈يتوافرلديناسدادالديونوالالتزاماتمجانابدونأيفوائد\nونوفرالدفعهالاوليالمقدمهللعقارمجانا.\nللتواصلوالاستفسارجوالاوواتسابوناصر0539488123\n\n\nرقمرخصةفالللوساطةوالتسويق:1100188138\n\n\nرقمرخصةفالللوساطةوالتسويق:1100188138'],46.520948,24.493719,"950,000",ريال,,5,4,,2023-10-31,375m²,10,2023-10-31,2023/09/17,true
6540b366265cf4357a1e01ee,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%85%D9%84%D9%82%D8%A7/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B1%D9%82%D9%85-312-%D8%AD%D9%8A-%D8%A7%D9%84%D9%85%D9%84%D9%82%D8%A7-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D8%A7%D9%85%D8%A7%D8%B1%D8%A9-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5517182,شركةأعمالإنماالعقاريةشركةشخصواحد,شركةأعمالإنماالعقاريةشركةشخصواحد,فللللبيع,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%85%D9%84%D9%82%D8%A7/,فيلاللبيعفيشارعرقم312،حيالملقا،الرياض،امارةمنطقةالرياض,['فيلا(نيوكلاسيك)بحيالملقا\nالمساحه400م\nشارع20مغربيوشارع20مجنوبي\nالمواصفات:\nالدورالأرضي:\nمجلسرجالغرفةطعاميفصلهابابفولدينجمعلقمنقشراللوز،دورةمياه،مدخلمنفصل.\nمجلسنساء،دورةمياه،مدخلمنفصل.\nمطبخبمستودعمعبابخدمات.\nغرفةخادمه\n\nالدورالأول:\nغرفةنومرئيسيةواسعهوعدد(5)غرفنوم.\n\nالدورالثاني:\nغرفةغسيل\n\nالمميزات:\nمصعدداخلي\nمغاسلرخاميه\nتكييفمركزي\nمسبحوملحقخارجيبدورةمياه\nمدخلسيارة\nغرفةسائق\nموقعمميزبالقربمنالدائري\n\nللإستفسار:\n0556191181\n\n0556191010\n\n\nرقمرخصةفالللوساطةوالتسويق:1200018760'],46.599556,24.80261,"5,850,000",ريال,,6,5,0,2023-10-31,400m²,6,2023-10-31,2023/08/26,true
6540b369265cf4357a1e01f0,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%AD%D8%A7%D8%A6%D9%84/%D8%AD%D9%8A-%D8%A7%D9%84%D9%86%D9%82%D8%B1%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D9%84%D9%8A-%D8%A7%D9%84%D9%82%D8%B1%D8%B4%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D9%88%D8%A7%D8%AF%D9%8A-%D8%AD%D8%A7%D8%A6%D9%84-%D8%A7%D9%85%D8%A7%D8%B1%D8%A9-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%AD%D8%A7%D8%A6%D9%84-5458202,مسكنك,مسكنك,فللللبيع,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%AD%D8%A7%D8%A6%D9%84/%D8%AD%D9%8A-%D8%A7%D9%84%D9%86%D9%82%D8%B1%D8%A9/,فيلاللبيعفيشارععليالقرشي،حيالوادي،حائل،امارةمنطقةحائل,['٢٩٧-٢٩٨\nالسعرقابلللتفاوض\nفيللفخمة-مطابقةالكودالسعوديالجديد-يوجدتأمينشركةملاذ-اشرافمكتبهندسي-توثيقالاعمال\nحيالوادي-المسطح٥٠٨\nواجههالفيلاحجر+بروفايل-توجدحديقةداخلية-الابوابتركيات(BVC)\nمكوناتالارضي:-\nملحقخارجي-مجلسرجال-صالة-مجلسنساء-غرفةنوم-مطبخومستودع\nمكوناته\nغرفةالنومالرئيسية-مكانالدواليب-حمام\nصالةتحتويعلىمطبختحضيري-غرفةنومماسترمعحمامها-غرفتيننوممعحمام\nمكوناتالسطح:-\nغرفةعاملةمنزليةمعحمامومكانللعسيل\n\n\nرقمرخصةفالللوساطةوالتسويق:1200017167'],41.596752,27.424871,"1,100,000",ريال,,11,5,0,2023-10-31,396m²,10,2023-10-31,2023/07/04,true
6540b36d265cf4357a1e01f2,https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D9%81%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B1%D9%85%D8%A7%D9%86%D8%A9-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D9%81%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D8%A7%D9%85%D8%A7%D8%B1%D8%A9-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5518508,شـركـةالـنـخـيـشالـعـقـاريـة,شـركـةالـنـخـيـشالـعـقـاريـة,أراضيللبيع,https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D9%81%D8%A9/,أرضللبيعفيشارعرمانة،حيالصحافة،الرياض،امارةمنطقةالرياض,['*ارضسكينةبحيالصحافة\n\n📍علىشارع30(فلل)\n\nالشارع30جداًهادئومناسبلسكن\n\n\nمساحة1125م\n\n\n⚡️السوم6000ريالللمتر\n\n\nرقمرخصةفالللوساطةوالتسويق:1100020588\n\n\nرقمرخصةفالللوساطةوالتسويق:1100020588'],46.644497,24.796955,"7,312,500",ريال,,,,,2023-10-31,862m²,4,2023-10-31,2023/08/27,true
6540b370265cf4357a1e01f4,https://sa.aqar.fm/%D8%B4%D9%82%D9%82-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1/%D8%AC%D8%AF%D8%A9/%D8%B4%D9%85%D8%A7%D9%84-%D8%AC%D8%AF%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D9%8A%D8%A7%D9%82%D9%88%D8%AA/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A3%D8%AD%D9%85%D8%AF-%D8%B4%D8%B7%D8%A7-%D8%AD%D9%8A-%D8%A7%D9%84%D9%8A%D8%A7%D9%82%D9%88%D8%AA-%D8%AC%D8%AF%D8%A9-%D8%AC%D8%AF%D8%A9-5559814,شركةبرجالعقارللتطويروالاستثمارالعقاريال,شركةبرجالعقارللتطويروالاستثمارالعقاريال,شققللإيجار,https://sa.aqar.fm/%D8%B4%D9%82%D9%82-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1/%D8%AC%D8%AF%D8%A9/%D8%B4%D9%85%D8%A7%D9%84-%D8%AC%D8%AF%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D9%8A%D8%A7%D9%82%D9%88%D8%AA/,شقةللإيجارفيشارعأحمدشطا،حيالياقوت،جدة،جدة,['للايجارشقهفاخرهفجدهابحرالشماليهحيالياقوتمخططالنسيمشارع25مسفلتومنورقريبهمنالخدماتمكونهمن3غرفو2حمامومطبخراكبومكيفاتشباكمطلوب26الفريالللتواصل\nترخيصالاعلان7200044595\nجوال0550415111\nرقمالعقد6200064282\n\n\nرقمرخصةفالللوساطةوالتسويق:1200008772'],39.084505,21.773007,"26,000",ريال,/,3,2,0,2023-10-31,90m²,9,2023-10-31,2023/10/01,true
6540b376265cf4357a1e01f6,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%AC%D8%AF%D8%A9/%D8%B4%D9%85%D8%A7%D9%84-%D8%AC%D8%AF%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D8%A8%D9%86-%D8%A7%D9%84%D9%83%D9%88%D9%81%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9-%D8%AC%D8%AF%D8%A9-%D8%AC%D8%AF%D8%A9-5570361,وليدامين,وليدامين,فللللبيع,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%AC%D8%AF%D8%A9/%D8%B4%D9%85%D8%A7%D9%84-%D8%AC%D8%AF%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9/,فيلاللبيعفيشارعابنالكوفي،حيالروضة،جدة،جدة,['فيلاجديدةللبيع\nللتواصل:\n\n\nالموقع:-\nحيالروضةشارعإبنالكوفيمقابلمسجدأحمدبنحنبل–موقعمميزبالقربمنشارععبدالمقصودخوجة\n\nمساحةالأرض:480م2\nمساحةالفيلا:881م2\nالواجهة:شمالية\nعرضالشارع15م\nالطولعلىالشارع:16م\nطولالعمق:30م\n\nمواصفاتالفيلا:-\nالبدروم\nصالةكبيرة+مغاسل+عدد(2)دورةمياه+مخزن\n\nالدورالأرضي\nمجلسضيوف(مغاسلودورةمياه)+غرفةالطعام+صالةمعيشةكبيرة+دورةمياه+مطبخداخليوخارجي\nغرفةخادمةمعغرفةالغسيل\n\nالدورالأول\nغرفةنومرئيسيةبدورةمياهخاصة+غرفةالملابس+عدد(4)غرفنومبحماماتها+صالةعائليةكبيرة+مطيخخدمة\n\nالملحق:\nغرفةنومبدورةمياهخاصة+غرفةالملابس+صالة+سطحخارجي\n\nمواقفعدد(٢)سيارة\nمصعدراكب\nمسبح\nغرفةالحارس'],39.150871,21.567851,"7,000,000",ريال,,,5,0,2023-10-31,880m²,21,2023-10-31,2023/10/11,true
6540b379265cf4357a1e01f8,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%86%D9%87%D8%B6%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%A8%D9%8A%D8%B1%D9%82-%D8%AD%D9%8A-%D8%A7%D9%84%D9%86%D9%87%D8%B6%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5542059,شركةإسكانسلمانالعقارية(شركةشخصواحد),شركةإسكانسلمانالعقارية(شركةشخصواحد),فللللبيع,https://sa.aqar.fm/%D9%81%D9%84%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%86%D9%87%D8%B6%D8%A9/,فيلاللبيعفيشارعالبيرق،حيالنهضة،الرياض،منطقةالرياض,['فيلاشبهمتصلةدورينوملحق،درجداخلي-الرياضحيالنهضة.\n\nمكونةمن\nالدورالأرضي:\n2مجلس-مقلط-صالة-غرفة-مطبخ-2دوراتمياه.\n\nالدورالأول:\nصالة-4غرفماستر.\n\nالملحقالعلوييتكونمن\nصالة-غرفةماستر-دورةمياه.\n\nكمايتوفر\nملحقخارجي-حوش-سطح-غرفةغسيل-غرفةخادمة-مدخلسيارة-شرفة.\n\n-قريبمنالخدمات.\n\nالضمانات\nضماناتعلىالسباكةوالكهرباء+البناءعلىالكودالسعودي.\n\n-رقمالإعلان:2454\n-رقمرخصةفال:1200019203\n-رقمالجوال:0554783003'],46.800648,24.745336,"1,800,000",ريال,,9,5,0,2023-10-31,275m²,13,2023-10-31,2023/09/14,true
6540b37d265cf4357a1e01fa,https://sa.aqar.fm/%D8%B4%D9%82%D9%82-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D9%81%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%88%D8%A7%D8%AF%D9%8A-%D8%A8%D9%8A%D8%B4-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D9%81%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5509556,حكيمفهد,حكيمفهد,شققللإيجار,https://sa.aqar.fm/%D8%B4%D9%82%D9%82-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D9%81%D8%A9/,شقةللإيجارفيشارعواديبيش،حيالصحافة،الرياض،منطقةالرياض,['الشقهللبيععلىالسوم\nوللايجار120قابلللتفاوض\n\nبرجسكنيراقيجداًشمالالرياض-حيالصحافه\nعلىطريقالملكفهد-موقعمميزجداًونادر\nالمميزات:\n١-مسبحفيالطابقالأولمكشوف\n٢-نادينسائيوناديرجاليمجهز\n٣-لونجعلىالروفبالطابق16\n٤-عددموقفللشقهفيالبدروم\n٥-البرجمجهزبالنظامالذكي\n٦-مكبنفاياتمشتركلكلطابق\n٧-واجهةالبرجزجاجمضاءبشكلجمالي\n٨-عددالطوابق16طابق\n٩-كلطابقيحتويعلىعدد2شقه\n\n\n-تفاصيلومميزاتالشقة:\n\n١-الطابق11بإطلالهخلابهعلىمنطقةالرياضوطريقالملكفهدخاصة(وقتالغروب)\n٢-تكييفمركزيمخفيLGلكاملالوحدة\n٣--تِراسغربي+تِراسشرقي\n٤-ثلاثواجهات(غربي-شمالي-شرقي)\n٥-مطبخراكبومجهزبأجهزةكهربائية\n(ثلاجةLGوفرنمعشفاطكهربائي)\n٦-صالةطعاممفتوحهعلىصالةالجلوس\n٧-حمامللضيوف\n٨-عدداثنينأجنحةنومماستر\n٩-غرفةخادمة+غرفةغسيل+غسالةاتوماتيكLG+دورةمياه\n١٠-واجهاتزجاجيةللواجهةالغربيةوالواجهةالشرقية\n١١-أرضياتبورسلانمنأجودالأنًواع\n١٢-أدواتصحيةجروهيوكراسيمعلقة\n١٣-أرضياتالأجنحةسيراميكباركيه'],46.625991,24.806394,"120,000",ريال,/,5,4,0,2023-10-31,137m²,11,2023-10-31,2023/08/20,true
6540b381265cf4357a1e01fc,https://sa.aqar.fm/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A9-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%BA%D8%B1%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AD%D8%B2%D9%85/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%AC%D9%86%D8%A7%D8%A8%D9%8A%D9%86-%D8%AD%D9%8A-%D8%A7%D9%84%D8%AD%D8%B2%D9%85-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D8%A7%D9%85%D8%A7%D8%B1%D8%A9-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5448356,عبدالملكابراهيم,عبدالملكابراهيم,استراحةللإيجار,https://sa.aqar.fm/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A9-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%BA%D8%B1%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AD%D8%B2%D9%85/,استراحةللإيجارفيشارعالجنابين،حيالحزم،الرياض،امارةمنطقةالرياض,['استراحةعزابتتكونمنغرفتينومطبخودورةمباة\nباببايكةمدخلسيارةوحوشمرممهترميمجديد\nشاملةالكهرباءوالمياهالعذبه\nيوجدحارسمتواجد٢٤ساعه\n\n\n\nرقمرخصةفالللوساطةوالتسويق:1100210971\n\n\nرقمرخصةفالللوساطةوالتسويق:1100210971'],46.632862,24.52439,"24,000",ريال,/,,1,,2023-10-31,150m²,12,2023-10-31,2023/06/24,true
